,v0151_etra_frequencytravel1_num,GV_230#11,v0013_demo_agecat_num,GV_133#11,v9990_demo_income2gbr_num,GV_31#9,GV_14#99,GV_230#2,v0152_etra_frequencytravel2_num,v0157_etra_brandsflights#2,GV_163#97,GV_174#26,GV_174#41,GV_339#9999,GV_230#1,GV_136#22,GV_132#1,GV_136#25,GV_174#69,GV_31#4,GV_230#19,lives_in_england,GV_198#17,GV_198#20,v9992_demo_migration#1,GV_163#7,GV_133#5,GV_227#1,GV_163#110,GV_136#28,wave
89,2.0,0.0,45.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,2.0,-99.0,18.0,-99.0,48.4,-99.0,1.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
91,2.0,0.0,55.0,0.0,31.0,1.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92,2.0,0.0,18.0,0.0,48.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-99.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,1.0
93,2.0,-99.0,25.0,-99.0,48.4,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0
94,2.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95,2.0,0.0,25.0,0.0,22.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,1.0,-99.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
96,2.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97,2.0,0.0,18.0,0.0,48.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
98,2.0,0.0,45.0,0.0,0.0,-99.0,0.0,0.0,0.0,-99.0,1.0,-99.0,-99.0,0.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,1.0
99,2.0,-99.0,25.0,-99.0,48.4,-99.0,-99.0,-99.0,0.0,1.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,1.0,1.0,-99.0,-99.0,0.0,-99.0,1.0
100,2.0,-99.0,55.0,-99.0,43.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
101,2.0,1.0,45.0,0.0,48.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102,2.0,0.0,35.0,0.0,43.0,0.0,0.0,1.0,0.0,0.0,1.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
103,2.0,0.0,55.0,0.0,22.0,1.0,0.0,0.0,0.0,-99.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
104,2.0,1.0,35.0,0.0,48.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105,2.0,-99.0,18.0,-99.0,48.4,-99.0,1.0,-99.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
106,2.0,0.0,25.0,-99.0,19.0,-99.0,-99.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,-99.0,0.0,0.0,-99.0,1.0
107,2.0,0.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,-99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
108,2.0,1.0,55.0,0.0,43.0,-99.0,0.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-99.0,0.0,0.0,1.0
109,2.0,-99.0,55.0,-99.0,19.0,-99.0,-99.0,-99.0,0.0,0.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
110,2.0,0.0,55.0,0.0,43.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
111,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,0.0,-99.0,0.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,1.0
112,2.0,0.0,35.0,0.0,76.0,0.0,1.0,0.0,0.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
113,2.0,0.0,55.0,0.0,31.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
114,2.0,0.0,18.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,1.0,1.0
115,2.0,0.0,18.0,-99.0,43.0,-99.0,0.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,-99.0,1.0
116,2.0,0.0,45.0,0.0,48.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
117,2.0,0.0,45.0,0.0,31.0,1.0,0.0,1.0,0.0,-99.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
118,2.0,-99.0,35.0,-99.0,31.0,-99.0,1.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,1.0,0.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
119,2.0,0.0,35.0,0.0,48.4,1.0,1.0,0.0,0.0,-99.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
120,2.0,-99.0,55.0,-99.0,48.4,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
121,2.0,0.0,18.0,0.0,31.0,-99.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-99.0,0.0,-99.0,1.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-99.0,1.0
122,2.0,0.0,55.0,0.0,22.0,1.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
123,2.0,-99.0,18.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
124,2.0,0.0,55.0,0.0,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,2.0,1.0,55.0,0.0,43.0,1.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
126,2.0,1.0,18.0,0.0,48.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
127,2.0,0.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128,2.0,-99.0,25.0,-99.0,48.4,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,1.0,1.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
129,2.0,-99.0,18.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,1.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,0.0,1.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,1.0
130,2.0,0.0,35.0,0.0,43.0,1.0,1.0,0.0,0.0,-99.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
131,2.0,-99.0,18.0,-99.0,48.4,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
132,2.0,0.0,55.0,0.0,22.0,0.0,1.0,1.0,0.0,-99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
133,2.0,-99.0,25.0,1.0,43.0,1.0,1.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0,0.0,-99.0,0.0,-99.0,1.0,1.0,0.0,0.0,0.0,0.0,-99.0,0.0,1.0,1.0
134,2.0,-99.0,55.0,0.0,48.4,-99.0,0.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
135,2.0,0.0,35.0,0.0,57.0,0.0,-99.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
136,2.0,0.0,55.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
137,2.0,1.0,45.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
138,2.0,0.0,55.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
139,2.0,-99.0,55.0,-99.0,22.0,0.0,0.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
140,2.0,-99.0,35.0,-99.0,15.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,0.0,0.0,1.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
141,2.0,1.0,45.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
142,2.0,0.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,-99.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
143,2.0,0.0,45.0,0.0,43.0,0.0,-99.0,0.0,0.0,-99.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
144,2.0,0.0,55.0,0.0,43.0,1.0,0.0,1.0,0.0,-99.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,2.0,0.0,55.0,0.0,15.0,1.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
146,2.0,-99.0,55.0,1.0,22.0,1.0,0.0,-99.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,-99.0,1.0
147,2.0,0.0,35.0,-99.0,22.0,-99.0,1.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,1.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0,0.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,1.0
148,2.0,-99.0,25.0,-99.0,0.0,1.0,0.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,1.0,-99.0,0.0,-99.0,0.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0
149,2.0,0.0,45.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,2.0,-99.0,35.0,-99.0,0.0,-99.0,1.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
151,2.0,0.0,55.0,0.0,22.0,0.0,0.0,1.0,0.0,-99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
152,2.0,-99.0,18.0,-99.0,0.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
153,2.0,0.0,45.0,0.0,31.0,0.0,1.0,0.0,0.0,-99.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,2.0,-99.0,18.0,-99.0,31.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
155,2.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
156,2.0,1.0,45.0,1.0,48.4,1.0,0.0,0.0,0.0,-99.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
157,2.0,0.0,45.0,-99.0,43.0,-99.0,1.0,1.0,0.0,-99.0,1.0,0.0,0.0,0.0,1.0,0.0,-99.0,0.0,0.0,-99.0,0.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,0.0,1.0
158,2.0,0.0,45.0,0.0,19.0,0.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
159,2.0,0.0,25.0,0.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
160,2.0,-99.0,18.0,-99.0,43.0,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,-99.0,-99.0,1.0,-99.0,0.0,1.0
161,2.0,-99.0,35.0,-99.0,48.4,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
162,2.0,1.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0,0.0,-99.0,0.0,-99.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-99.0,0.0,1.0,1.0
163,2.0,0.0,25.0,0.0,48.4,0.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164,2.0,0.0,45.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
165,2.0,0.0,55.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,2.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
167,2.0,0.0,35.0,0.0,15.0,0.0,1.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
168,2.0,-99.0,35.0,-99.0,22.0,-99.0,0.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,1.0,1.0
169,2.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,-99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
170,2.0,-99.0,25.0,-99.0,123.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
171,2.0,0.0,55.0,0.0,22.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
172,2.0,1.0,55.0,1.0,15.0,0.0,1.0,0.0,0.0,-99.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
173,2.0,-99.0,55.0,-99.0,0.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
174,2.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,-99.0,-99.0,0.0,1.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,0.0,1.0
175,2.0,0.0,45.0,0.0,15.0,0.0,1.0,0.0,0.0,-99.0,0.0,1.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
176,2.0,-99.0,45.0,0.0,15.0,0.0,0.0,-99.0,0.0,-99.0,1.0,1.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,-99.0,1.0,1.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
177,2.0,-99.0,35.0,-99.0,22.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
178,2.0,0.0,55.0,0.0,22.0,1.0,0.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,1.0
179,2.0,0.0,35.0,0.0,48.4,0.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180,2.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
181,2.0,0.0,18.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
182,2.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
183,2.0,-99.0,18.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
184,2.0,-99.0,18.0,-99.0,48.4,0.0,1.0,-99.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
185,2.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
186,2.0,0.0,55.0,0.0,43.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
187,2.0,0.0,45.0,0.0,57.0,0.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
188,2.0,-99.0,35.0,-99.0,22.0,0.0,1.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,0.0,-99.0,1.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0
189,2.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
190,2.0,0.0,45.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
191,2.0,1.0,55.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
